,Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region,market
31985,2020-06-14,1.223872613,3134292.52,1054535.79,57646.93,200754.34,587390.79,0.0,0.0,0.0,0,20,6
31986,2020-06-14,2.089140151,128064.77,8376.99,2044.18,12.63,20725.31,0.0,0.0,0.0,1,20,6
31987,2020-06-14,0.967332413,167493.77,49223.92,10364.79,44.89,30463.37,0.0,0.0,0.0,0,21,2
31988,2020-06-14,1.900411566,4631.96,0.0,877.5,0.0,709.43,0.0,0.0,0.0,1,21,2
31989,2020-06-14,1.239518407,998152.55,519416.55,42238.92,355.37,247048.0,0.0,0.0,0.0,0,22,1
31990,2020-06-14,1.8356993,29128.17,387.01,1.13,0.0,26806.97,0.0,0.0,0.0,1,22,1
31993,2020-06-14,0.928122074,340817.58,133355.31,8383.0,43.16,67959.26,0.0,0.0,0.0,0,23,2
31994,2020-06-14,1.800117958,13053.29,70.78,1370.54,0.0,4430.81,0.0,0.0,0.0,1,23,2
31995,2020-06-14,1.29154242,2874346.08,96614.13,1927042.55,41845.99,718080.47,0.0,0.0,0.0,0,25,0
31996,2020-06-14,1.941078905,100340.96,8401.11,11692.13,1154.63,77496.94,0.0,0.0,0.0,1,25,0
31997,2020-06-14,1.001187135,347804.0,166740.07,21111.74,40.15,117273.42,0.0,0.0,0.0,0,24,5
31998,2020-06-14,1.328218294,10432.04,134.21,0.0,0.0,9597.94,0.0,0.0,0.0,1,24,5
32001,2020-06-14,1.002479777,830915.04,20976.45,591100.3,102.56,68183.18,0.0,0.0,0.0,0,26,0
32002,2020-06-14,1.984582901,17986.34,130.93,481.26,0.0,15950.43,0.0,0.0,0.0,1,26,0
32003,2020-06-14,1.143824179,583063.81,248469.17,14042.96,162.09,205612.97,0.0,0.0,0.0,0,27,1
32004,2020-06-14,1.849673353,22765.72,60.14,0.0,0.0,22281.37,0.0,0.0,0.0,1,27,1
32005,2020-06-14,1.122272359,139519.35,38420.11,26947.53,1418.46,35221.43,0.0,0.0,0.0,0,46,4
32006,2020-06-14,2.003993616,3825.07,33.36,623.98,0.0,2117.84,0.0,0.0,0.0,1,46,4
32007,2020-06-14,1.166745385,847891.33,156714.07,372368.76,3206.64,264823.28,0.0,0.0,0.0,0,28,0
32008,2020-06-14,1.869441365,29644.62,1733.77,4437.71,0.0,21223.37,0.0,0.0,0.0,1,28,0
32009,2020-06-14,0.851436141,1489518.63,399748.61,214169.74,4095.2,124433.33,0.0,0.0,0.0,0,29,3
32010,2020-06-14,1.521089952,26725.79,1650.25,1486.78,0.0,10790.38,0.0,0.0,0.0,1,29,3
32011,2020-06-14,1.251947923,132028.33,35353.47,13090.74,57.62,54217.75,0.0,0.0,0.0,0,30,0
32012,2020-06-14,1.66018439,9223.15,2051.59,9.89,0.0,6639.43,0.0,0.0,0.0,1,30,0
32015,2020-06-14,1.099166295,829978.93,125263.4,87267.58,4090.56,90831.11,0.0,0.0,0.0,0,31,3
32016,2020-06-14,2.0192853,39364.13,460.56,8473.89,1.34,3639.47,0.0,0.0,0.0,1,31,3
32017,2020-06-14,1.177008264,165204.03,3618.54,91506.29,48.7,15874.01,0.0,0.0,0.0,0,47,0
32018,2020-06-14,2.192120324,4610.04,9.12,10.42,0.0,4590.51,0.0,0.0,0.0,1,47,0
32019,2020-06-14,1.216855296,476409.95,218451.54,71209.34,5713.87,153923.01,0.0,0.0,0.0,0,32,2
32020,2020-06-14,1.689370694,24482.58,863.93,4419.28,71.77,12870.38,0.0,0.0,0.0,1,32,2
32021,2020-06-14,1.018922531,410066.21,133196.33,81939.63,1228.32,96026.81,0.0,0.0,0.0,0,33,2
32022,2020-06-14,1.618936337,15888.01,22.76,1926.03,5.48,8432.36,0.0,0.0,0.0,1,33,2
32023,2020-06-14,0.949620887,235172.59,82947.47,25799.92,9.16,49921.53,0.0,0.0,0.0,0,34,2
32024,2020-06-14,1.675317002,8718.38,15.74,1710.95,0.0,3150.04,0.0,0.0,0.0,1,34,2
32025,2020-06-14,1.227022833,623327.22,177255.74,275590.26,6495.69,78445.83,0.0,0.0,0.0,0,35,6
32026,2020-06-14,1.97093256,17719.69,3688.51,3671.76,9.94,9037.54,0.0,0.0,0.0,1,35,6
32027,2020-06-14,1.221261806,547668.03,127939.04,22886.96,21267.2,115688.12,0.0,0.0,0.0,0,36,6
32028,2020-06-14,2.12137591,30497.88,1013.5,939.01,0.0,7498.6,0.0,0.0,0.0,1,36,6
32029,2020-06-14,1.463021476,989195.16,245572.81,291634.54,8829.83,148127.81,0.0,0.0,0.0,0,37,6
32030,2020-06-14,2.101110464,68482.28,11231.56,7952.45,25.37,39896.32,0.0,0.0,0.0,1,37,6
32031,2020-06-14,1.419123377,706059.21,74042.17,99994.9,629.91,67136.65,0.0,0.0,0.0,0,38,3
32032,2020-06-14,2.102272961,61050.37,511.09,9900.08,23.67,8419.19,0.0,0.0,0.0,1,38,3
32033,2020-06-14,1.185636538,556682.6,255187.44,48875.78,2508.88,136574.63,0.0,0.0,0.0,0,39,1
32034,2020-06-14,1.790483601,25330.89,620.15,3877.21,39.8,15660.88,0.0,0.0,0.0,1,39,1
32039,2020-06-14,1.215307557,96198.72,22014.12,12497.85,30.88,12773.15,0.0,0.0,0.0,0,40,3
32040,2020-06-14,2.034818412,4081.67,48.51,796.68,0.0,799.31,0.0,0.0,0.0,1,40,3
32041,2020-06-14,1.066444524,250936.47,113003.75,13556.5,279.39,73940.58,0.0,0.0,0.0,0,41,7
32042,2020-06-14,2.220275571,7595.49,869.55,1695.28,1.19,3223.76,0.0,0.0,0.0,1,41,7
32043,2020-06-14,1.29461797,117078.4,11582.97,53161.04,897.76,47135.44,0.0,0.0,0.0,0,42,0
32044,2020-06-14,1.730646485,4812.63,189.0,69.24,0.0,4469.39,0.0,0.0,0.0,1,42,0
32045,2020-06-14,1.179871001,604604.98,270968.31,19252.36,166.95,180758.67,0.0,0.0,0.0,0,43,1
32046,2020-06-14,1.67823875,17648.24,248.08,0.0,0.0,17104.05,0.0,0.0,0.0,1,43,1
32047,2020-06-14,1.051496474,154153.28,46342.21,14284.95,9322.61,26210.2,0.0,0.0,0.0,0,48,4
32048,2020-06-14,1.801513787,3899.38,56.38,504.79,0.0,1545.98,0.0,0.0,0.0,1,48,4
32053,2020-06-14,0.828642757,1078214.89,407596.73,78932.62,37055.46,358162.0,0.0,0.0,0.0,0,44,3
32054,2020-06-14,1.428026507,31804.83,836.73,917.39,2513.59,24108.66,0.0,0.0,0.0,1,44,3
32055,2020-06-14,0.830025313,139984.15,40745.44,3406.43,53.68,31240.16,0.0,0.0,0.0,0,49,7
32056,2020-06-14,1.363880212,3063.95,657.29,81.07,1.1,756.39,0.0,0.0,0.0,1,49,7
32057,2020-06-21,1.490540424,140597.37,10158.75,101629.3,302.25,21430.67,0.0,0.0,0.0,0,0,0
32058,2020-06-21,1.833900718,2844.13,51.24,278.08,0.0,2279.19,0.0,0.0,0.0,1,0,0
32059,2020-06-21,0.962069823,861267.74,339279.92,21453.77,35.33,176546.51,0.0,0.0,0.0,0,1,1
32060,2020-06-21,1.853528949,26478.95,312.31,2555.66,0.0,9922.42,0.0,0.0,0.0,1,1,1
32061,2020-06-21,1.407925511,1089835.5,118587.1,424664.99,4312.46,442783.61,0.0,0.0,0.0,0,2,2
32062,2020-06-21,1.918119372,58407.02,390.04,5003.96,9.18,49284.47,0.0,0.0,0.0,1,2,2
32063,2020-06-21,1.075039988,356979.55,196595.09,10783.7,88.83,82056.8,0.0,0.0,0.0,0,45,1
32064,2020-06-21,1.620445703,10006.91,136.2,223.98,0.0,8970.97,0.0,0.0,0.0,1,45,1
32065,2020-06-21,1.293305683,123895.72,30442.37,9371.85,1262.71,23288.19,0.0,0.0,0.0,0,3,3
32066,2020-06-21,1.962494309,5574.97,55.48,883.13,0.0,1584.45,0.0,0.0,0.0,1,3,3
32067,2020-06-21,1.524695379,729047.9,18497.55,461963.72,349.18,171660.41,0.0,0.0,0.0,0,4,0
32068,2020-06-21,2.1614861,27978.23,80.99,2041.78,0.0,25705.62,0.0,0.0,0.0,1,4,0
32069,2020-06-21,1.148847217,231046.77,24227.65,61819.84,3151.41,136940.31,0.0,0.0,0.0,0,5,0
32070,2020-06-21,1.823766297,12729.16,676.23,152.54,1.12,11868.31,0.0,0.0,0.0,1,5,0
32073,2020-06-21,1.292683136,343745.37,155497.98,53541.59,4794.42,106805.47,0.0,0.0,0.0,0,6,2
32074,2020-06-21,1.824417812,15725.74,130.03,4383.71,38.33,8193.05,0.0,0.0,0.0,1,6,2
32075,2020-06-21,1.542841229,825755.68,112745.69,172174.34,38927.24,162054.73,0.0,0.0,0.0,0,7,4
32076,2020-06-21,1.989528041,60087.68,887.88,5461.76,0.0,12477.92,0.0,0.0,0.0,1,7,4
32077,2020-06-21,1.140289896,332767.4,83505.35,17241.35,9795.24,38015.03,0.0,0.0,0.0,0,8,4
32078,2020-06-21,1.9600979,16607.67,74.95,2560.61,0.0,2568.05,0.0,0.0,0.0,1,8,4
32079,2020-06-21,1.053164951,269539.31,70256.32,15395.0,2475.24,43157.16,0.0,0.0,0.0,0,9,4
32080,2020-06-21,1.874936882,9635.16,892.97,844.28,0.0,3360.26,0.0,0.0,0.0,1,9,4
32081,2020-06-21,0.82646631,1786599.47,679322.7,177091.45,24681.11,449885.09,0.0,0.0,0.0,0,10,5
32082,2020-06-21,1.531169706,42698.2,3584.77,201.23,562.94,26568.97,0.0,0.0,0.0,1,10,5
32083,2020-06-21,1.058456903,1125405.62,197819.81,135604.22,5522.63,233072.83,0.0,0.0,0.0,0,11,3
32084,2020-06-21,1.620734657,38111.49,12204.19,1992.11,1.07,7384.65,0.0,0.0,0.0,1,11,3
32085,2020-06-21,1.179073515,460746.8,116849.81,34344.58,51042.73,94239.86,0.0,0.0,0.0,0,12,4
32086,2020-06-21,1.641375033,23585.88,329.98,2331.97,0.0,13589.99,0.0,0.0,0.0,1,12,4
32087,2020-06-21,1.424521353,197001.0,24397.37,67515.62,50288.02,38865.69,0.0,0.0,0.0,0,13,4
32088,2020-06-21,1.664517254,6225.55,9.71,1259.9,0.0,4912.06,0.0,0.0,0.0,1,13,4
32091,2020-06-21,1.181107928,425649.42,155418.01,139036.73,257.19,123397.45,0.0,0.0,0.0,0,14,0
32092,2020-06-21,1.662365393,14116.44,575.42,446.03,0.0,13095.0,0.0,0.0,0.0,1,14,0
32093,2020-06-21,1.560114403,382018.4,15149.12,279879.0,4720.63,77430.81,0.0,0.0,0.0,0,15,0
32094,2020-06-21,2.280357807,16454.35,591.31,7705.94,0.0,8157.1,0.0,0.0,0.0,1,15,0
32095,2020-06-21,0.87029817,1307730.59,632829.15,187320.6,5116.38,213156.56,0.0,0.0,0.0,0,16,5
32096,2020-06-21,1.730902132,11821.98,3570.6,0.0,0.0,1613.98,0.0,0.0,0.0,1,16,5
32097,2020-06-21,1.082842476,281724.18,88589.34,25295.57,4242.68,54634.43,0.0,0.0,0.0,0,17,4
32098,2020-06-21,1.788719131,9253.91,284.95,1025.33,23.25,3988.17,0.0,0.0,0.0,1,17,4
32099,2020-06-21,1.201680135,235786.71,101230.04,12586.51,158.8,62296.44,0.0,0.0,0.0,0,18,1
32100,2020-06-21,1.939425435,8256.84,48.56,336.26,0.0,7830.94,0.0,0.0,0.0,1,18,1
32101,2020-06-21,1.041163918,417127.83,63266.18,38139.62,73.12,88168.69,0.0,0.0,0.0,0,19,3
32102,2020-06-21,1.570435211,15557.78,640.41,447.14,0.0,4432.58,0.0,0.0,0.0,1,19,3
32103,2020-06-21,1.204788001,3219349.75,1058813.45,62408.23,176474.39,529452.97,0.0,0.0,0.0,0,20,6
32104,2020-06-21,1.941071407,134854.73,7963.82,2202.72,1.4,25068.13,0.0,0.0,0.0,1,20,6
32105,2020-06-21,0.978474047,153702.38,42204.49,9911.49,73.03,29160.74,0.0,0.0,0.0,0,21,2
32106,2020-06-21,1.888717598,5124.71,0.0,955.36,0.0,830.52,0.0,0.0,0.0,1,21,2
32107,2020-06-21,1.200444492,999997.76,489547.37,45170.47,268.3,254050.76,0.0,0.0,0.0,0,22,1
32108,2020-06-21,1.832023525,28859.65,312.05,0.0,0.0,26692.25,0.0,0.0,0.0,1,22,1
32111,2020-06-21,0.917567156,337732.4,137255.76,7885.75,47.36,65642.2,0.0,0.0,0.0,0,23,2
32112,2020-06-21,1.813319351,12592.97,102.29,1583.78,0.0,4024.58,0.0,0.0,0.0,1,23,2
32113,2020-06-21,1.561663314,2077102.5,79448.8,1196271.99,8026.37,716816.68,0.0,0.0,0.0,0,25,0
32114,2020-06-21,1.943867371,99124.49,9688.32,12933.94,1441.93,73257.85,0.0,0.0,0.0,1,25,0
32115,2020-06-21,0.965072223,366377.22,170761.84,22747.46,17.95,123845.58,0.0,0.0,0.0,0,24,5
32116,2020-06-21,1.290421952,11322.6,199.03,0.0,0.0,10388.02,0.0,0.0,0.0,1,24,5
32119,2020-06-21,1.358186526,533733.33,17242.89,393854.63,71.72,82291.09,0.0,0.0,0.0,0,26,0
32120,2020-06-21,1.94369682,19427.6,81.61,548.89,0.0,17025.64,0.0,0.0,0.0,1,26,0
32121,2020-06-21,1.13110373,601379.49,252694.0,15810.27,124.92,214460.75,0.0,0.0,0.0,0,27,1
32122,2020-06-21,1.876417089,19881.83,57.32,1.11,0.0,19285.64,0.0,0.0,0.0,1,27,1
32123,2020-06-21,1.119090725,136365.2,38178.94,25168.21,1361.52,34248.14,0.0,0.0,0.0,0,46,4
32124,2020-06-21,1.93618791,4303.96,12.65,627.97,0.0,2536.54,0.0,0.0,0.0,1,46,4
32125,2020-06-21,1.302122219,686813.53,133868.45,239997.84,1922.0,258590.83,0.0,0.0,0.0,0,28,0
32126,2020-06-21,1.865434882,30597.75,2123.29,4163.61,1.17,22140.11,0.0,0.0,0.0,1,28,0
32127,2020-06-21,0.835306783,1574524.27,528946.35,197357.78,4542.36,136242.99,0.0,0.0,0.0,0,29,3
32128,2020-06-21,1.434521152,29352.64,1976.84,1944.71,0.0,11416.51,0.0,0.0,0.0,1,29,3
32129,2020-06-21,1.272029127,126727.98,34548.66,13672.01,47.22,47929.53,0.0,0.0,0.0,0,30,0
32130,2020-06-21,1.607771315,10063.48,2716.7,4.24,0.0,7202.25,0.0,0.0,0.0,1,30,0
32133,2020-06-21,1.003326735,885971.16,128450.06,90679.56,5574.0,85708.49,0.0,0.0,0.0,0,31,3
32134,2020-06-21,1.9660786,36834.38,362.34,6756.94,0.0,3537.19,0.0,0.0,0.0,1,31,3
32135,2020-06-21,1.586192867,106025.29,3762.73,76059.15,41.99,16458.55,0.0,0.0,0.0,0,47,0
32136,2020-06-21,2.200756317,4100.01,6.51,7.47,0.0,4086.03,0.0,0.0,0.0,1,47,0
32137,2020-06-21,1.226843676,454495.18,213954.37,69362.14,5005.76,151395.11,0.0,0.0,0.0,0,32,2
32138,2020-06-21,1.760489028,19344.93,848.74,4271.55,80.47,10084.83,0.0,0.0,0.0,1,32,2
32139,2020-06-21,1.051605029,380543.72,117949.49,73179.45,1106.94,95544.02,0.0,0.0,0.0,0,33,2
32140,2020-06-21,1.635046343,15150.7,53.65,1978.42,6.58,7543.18,0.0,0.0,0.0,1,33,2
32141,2020-06-21,0.966915963,218858.9,75792.74,23353.52,0.0,48933.72,0.0,0.0,0.0,0,34,2
32142,2020-06-21,1.710554977,8338.66,17.93,1509.98,0.0,3313.71,0.0,0.0,0.0,1,34,2
32143,2020-06-21,1.419460664,538414.39,163180.45,204042.48,4109.71,75831.42,0.0,0.0,0.0,0,35,6
32144,2020-06-21,1.591624789,25376.13,3667.28,3021.92,1.25,17291.86,0.0,0.0,0.0,1,35,6
32145,2020-06-21,1.206935389,550855.64,130082.52,23335.85,17328.2,99353.09,0.0,0.0,0.0,0,36,6
32146,2020-06-21,2.005998547,32807.37,907.03,1114.01,1.43,8480.03,0.0,0.0,0.0,1,36,6
32147,2020-06-21,1.581172878,903325.63,198866.38,245755.7,8921.68,140884.15,0.0,0.0,0.0,0,37,6
32148,2020-06-21,2.081781606,67034.8,11289.07,6424.35,24.03,39999.96,0.0,0.0,0.0,1,37,6
32149,2020-06-21,1.472068236,660318.57,77134.07,88269.22,643.84,71595.21,0.0,0.0,0.0,0,38,3
32150,2020-06-21,2.257338274,56072.36,618.01,8238.83,23.67,8439.31,0.0,0.0,0.0,1,38,3
32151,2020-06-21,1.183001605,539887.8,253003.57,46278.6,2621.96,123790.88,0.0,0.0,0.0,0,39,1
32152,2020-06-21,1.796592861,24373.06,703.3,3529.03,60.95,15068.07,0.0,0.0,0.0,1,39,1
32157,2020-06-21,1.286717954,89980.37,19814.21,12159.96,16.15,14024.96,0.0,0.0,0.0,0,40,3
32158,2020-06-21,2.09558273,3829.78,19.85,762.74,0.0,857.19,0.0,0.0,0.0,1,40,3
32159,2020-06-21,1.000829731,263082.69,128155.61,12726.1,254.33,68136.16,0.0,0.0,0.0,0,41,7
32160,2020-06-21,2.183019669,6949.76,997.18,1508.2,8.35,2839.33,0.0,0.0,0.0,1,41,7
32161,2020-06-21,1.283772903,97416.1,9950.78,40081.46,951.92,43166.83,0.0,0.0,0.0,0,42,0
32162,2020-06-21,1.801903658,4720.69,243.54,108.06,0.0,4287.35,0.0,0.0,0.0,1,42,0
32163,2020-06-21,1.161800905,616602.83,253314.69,21346.46,129.35,184565.85,0.0,0.0,0.0,0,43,1
32164,2020-06-21,1.755161164,15085.5,107.99,0.0,0.0,14611.99,0.0,0.0,0.0,1,43,1
32165,2020-06-21,1.058820749,152402.9,42649.19,15549.13,9547.73,24661.27,0.0,0.0,0.0,0,48,4
32166,2020-06-21,1.84225186,4300.58,94.41,544.14,0.0,1676.93,0.0,0.0,0.0,1,48,4
32171,2020-06-21,0.915097941,1007746.69,393771.72,98303.69,66745.89,261322.37,0.0,0.0,0.0,0,44,3
32172,2020-06-21,1.22834314,37050.24,955.54,1069.83,1967.26,28687.31,0.0,0.0,0.0,1,44,3
32173,2020-06-21,0.892060009,133881.44,37442.6,3681.68,25.2,35212.5,0.0,0.0,0.0,0,49,7
32174,2020-06-21,1.466087216,3301.38,944.34,106.27,2.19,945.39,0.0,0.0,0.0,1,49,7
32175,2020-06-28,1.54168596,149462.76,10397.48,114190.76,254.14,20071.58,0.0,0.0,0.0,0,0,0
32176,2020-06-28,1.8695638,2718.89,36.61,335.5,6.11,2108.91,0.0,0.0,0.0,1,0,0
32177,2020-06-28,1.005184113,807925.84,324053.28,22113.66,47.39,166950.91,0.0,0.0,0.0,0,1,1
32178,2020-06-28,1.981022731,24179.72,203.62,2298.19,0.0,9137.53,0.0,0.0,0.0,1,1,1
32179,2020-06-28,1.416741196,1042056.33,113573.1,412863.04,5372.6,412496.52,0.0,0.0,0.0,0,2,2
32180,2020-06-28,1.956362235,54585.84,261.85,5111.41,10.33,44688.22,0.0,0.0,0.0,1,2,2
32181,2020-06-28,1.015865387,358379.27,200134.98,9801.94,83.23,75411.62,0.0,0.0,0.0,0,45,1
32182,2020-06-28,1.583554391,9240.77,100.93,144.75,0.0,8350.87,0.0,0.0,0.0,1,45,1
32183,2020-06-28,1.25238584,126727.23,32697.33,6837.81,1211.03,24361.53,0.0,0.0,0.0,0,3,3
32184,2020-06-28,2.010563678,4895.04,2.41,657.71,2.41,1481.55,0.0,0.0,0.0,1,3,3
32185,2020-06-28,1.548010153,724636.85,19642.29,481248.96,577.53,153051.65,0.0,0.0,0.0,0,4,0
32186,2020-06-28,2.155586203,26299.5,69.92,1136.83,0.0,24927.39,0.0,0.0,0.0,1,4,0
32187,2020-06-28,1.140722463,214241.59,22660.55,55464.77,3029.53,129326.43,0.0,0.0,0.0,0,5,0
32188,2020-06-28,1.725435729,10817.27,626.68,252.46,0.0,9903.04,0.0,0.0,0.0,1,5,0
32191,2020-06-28,1.250807321,342131.03,168351.87,52546.71,5483.73,94922.09,0.0,0.0,0.0,0,6,2
32192,2020-06-28,1.727410787,17379.06,165.27,4013.92,39.41,7011.33,0.0,0.0,0.0,1,6,2
32193,2020-06-28,0.893976443,1427870.76,238837.15,181733.59,41101.55,156047.77,0.0,0.0,0.0,0,7,4
32194,2020-06-28,2.102160454,42501.17,557.64,3518.58,0.0,11596.78,0.0,0.0,0.0,1,7,4
32195,2020-06-28,0.902972846,388191.99,100912.65,18621.9,8393.19,31718.7,0.0,0.0,0.0,0,8,4
32196,2020-06-28,1.583917614,17890.66,121.13,2753.08,0.0,3310.7,0.0,0.0,0.0,1,8,4
32197,2020-06-28,0.88181713,322689.63,88891.64,18206.83,2160.6,38575.87,0.0,0.0,0.0,0,9,4
32198,2020-06-28,1.794897661,9224.25,776.7,1096.04,0.0,2407.79,0.0,0.0,0.0,1,9,4
32199,2020-06-28,0.797023861,1661452.3,586864.55,191469.94,21990.52,373624.41,0.0,0.0,0.0,0,10,5
32200,2020-06-28,1.46747287,43800.66,3218.02,188.06,475.09,25834.09,0.0,0.0,0.0,1,10,5
32201,2020-06-28,1.151749287,980978.2,180468.21,109159.41,5875.95,218504.06,0.0,0.0,0.0,0,11,3
32202,2020-06-28,1.594507239,40030.57,18483.07,2254.47,2.14,9750.83,0.0,0.0,0.0,1,11,3
32203,2020-06-28,0.941708843,616375.01,181096.8,37528.83,50349.65,84682.89,0.0,0.0,0.0,0,12,4
32204,2020-06-28,1.538418249,18160.07,312.61,2103.5,0.0,9710.77,0.0,0.0,0.0,1,12,4
32205,2020-06-28,1.357315013,204976.01,39094.59,54046.04,55954.36,34684.62,0.0,0.0,0.0,0,13,4
32206,2020-06-28,1.741976494,7412.41,18.61,2434.93,0.0,4903.43,0.0,0.0,0.0,1,13,4
32209,2020-06-28,1.178991575,411461.19,157124.82,129670.87,1110.29,114737.12,0.0,0.0,0.0,0,14,0
32210,2020-06-28,1.716864522,12890.06,440.04,529.65,0.0,11920.37,0.0,0.0,0.0,1,14,0
32211,2020-06-28,1.555245857,377481.28,13661.17,281931.68,5493.32,73372.25,0.0,0.0,0.0,0,15,0
32212,2020-06-28,2.155345621,12728.19,568.84,3867.54,27.91,8263.91,0.0,0.0,0.0,1,15,0
32213,2020-06-28,0.847425414,1213100.04,488044.9,230462.86,4173.1,184547.08,0.0,0.0,0.0,0,16,5
32214,2020-06-28,1.563562463,14836.52,4090.47,0.0,0.0,1993.56,0.0,0.0,0.0,1,16,5
32215,2020-06-28,0.914826665,315503.58,100344.52,24212.57,3812.72,50004.57,0.0,0.0,0.0,0,17,4
32216,2020-06-28,1.668221453,7971.67,337.26,786.46,0.0,3435.87,0.0,0.0,0.0,1,17,4
32217,2020-06-28,1.107033517,252120.11,125257.62,13941.1,193.67,52969.26,0.0,0.0,0.0,0,18,1
32218,2020-06-28,1.931562699,7744.04,45.6,335.9,0.0,7307.81,0.0,0.0,0.0,1,18,1
32219,2020-06-28,0.955336215,437179.57,58878.69,35971.89,69.31,86530.0,0.0,0.0,0.0,0,19,3
32220,2020-06-28,1.610024832,14717.66,573.11,275.0,0.0,4391.36,0.0,0.0,0.0,1,19,3
32221,2020-06-28,1.234277755,2997116.24,939938.07,56350.73,178356.41,523600.88,0.0,0.0,0.0,0,20,6
32222,2020-06-28,1.809536542,124570.44,7700.38,2403.5,0.0,24373.12,0.0,0.0,0.0,1,20,6
32223,2020-06-28,1.069266262,127110.12,33931.85,9792.37,48.15,27921.81,0.0,0.0,0.0,0,21,2
32224,2020-06-28,1.938315435,4860.98,1.07,766.65,0.0,971.4,0.0,0.0,0.0,1,21,2
32225,2020-06-28,1.084134774,1119559.07,588613.45,42025.88,374.89,241471.89,0.0,0.0,0.0,0,22,1
32226,2020-06-28,1.779997161,29126.44,291.66,4.53,0.0,27050.5,0.0,0.0,0.0,1,22,1
32229,2020-06-28,0.964256984,304618.48,123860.62,8094.2,5.67,60001.25,0.0,0.0,0.0,0,23,2
32230,2020-06-28,1.893398511,10950.73,95.15,1184.72,0.0,3478.28,0.0,0.0,0.0,1,23,2
32231,2020-06-28,1.532338594,1946123.99,72646.11,1087310.05,14037.96,703932.89,0.0,0.0,0.0,0,25,0
32232,2020-06-28,2.003142757,95729.82,8675.34,13809.74,1473.64,68758.15,0.0,0.0,0.0,1,25,0
32233,2020-06-28,0.943538051,345226.01,166570.05,18811.81,22.24,109917.09,0.0,0.0,0.0,0,24,5
32234,2020-06-28,1.261804227,10125.67,129.84,0.0,0.0,9451.99,0.0,0.0,0.0,1,24,5
32237,2020-06-28,1.376681641,547139.13,18659.52,404037.52,210.67,78724.75,0.0,0.0,0.0,0,26,0
32238,2020-06-28,2.008991953,20002.91,55.04,699.14,0.0,16773.39,0.0,0.0,0.0,1,26,0
32239,2020-06-28,1.027619534,661863.65,273098.16,15845.71,136.9,210650.48,0.0,0.0,0.0,0,27,1
32240,2020-06-28,1.838586643,19188.09,108.61,2.19,0.0,18629.98,0.0,0.0,0.0,1,27,1
32241,2020-06-28,0.981206264,148524.17,45519.58,24576.1,1204.1,31980.12,0.0,0.0,0.0,0,46,4
32242,2020-06-28,1.831702307,3636.47,0.0,631.89,5.89,2086.45,0.0,0.0,0.0,1,46,4
32243,2020-06-28,1.279347847,659709.11,139621.2,221067.1,3860.14,246560.8,0.0,0.0,0.0,0,28,0
32244,2020-06-28,1.91567136,28341.98,1769.68,3484.39,0.0,19937.29,0.0,0.0,0.0,1,28,0
32245,2020-06-28,0.933406411,1371280.57,334265.52,172595.97,3882.11,123350.82,0.0,0.0,0.0,0,29,3
32246,2020-06-28,1.420116082,25492.83,1938.32,1084.94,0.0,10386.99,0.0,0.0,0.0,1,29,3
32247,2020-06-28,0.997852171,169664.91,56944.69,14784.46,53.39,46562.13,0.0,0.0,0.0,0,30,0
32248,2020-06-28,1.643933873,9031.43,2557.33,11.28,0.0,5944.08,0.0,0.0,0.0,1,30,0
32251,2020-06-28,1.236886251,692368.94,111570.73,63547.27,4589.66,86549.44,0.0,0.0,0.0,0,31,3
32252,2020-06-28,2.249481167,30638.69,428.14,5843.6,0.0,3146.46,0.0,0.0,0.0,1,31,3
32253,2020-06-28,1.580202703,107889.61,3900.78,78595.95,39.26,15435.73,0.0,0.0,0.0,0,47,0
32254,2020-06-28,2.275578171,4276.64,4.75,12.33,0.0,4259.56,0.0,0.0,0.0,1,47,0
32255,2020-06-28,1.207575447,454834.22,221644.8,65974.32,6442.98,144928.02,0.0,0.0,0.0,0,32,2
32256,2020-06-28,1.637078705,25838.92,848.58,4158.63,58.73,7753.36,0.0,0.0,0.0,1,32,2
32257,2020-06-28,1.058863041,360833.57,109700.25,69617.24,1456.08,99294.69,0.0,0.0,0.0,0,33,2
32258,2020-06-28,1.640333016,17427.38,20.58,1724.19,2.19,7728.65,0.0,0.0,0.0,1,33,2
32259,2020-06-28,0.956418153,207550.54,84717.28,23865.69,1.21,44532.47,0.0,0.0,0.0,0,34,2
32260,2020-06-28,1.781381359,8797.14,7.26,1433.98,0.0,3125.59,0.0,0.0,0.0,1,34,2
32261,2020-06-28,1.259375065,591634.3,149680.88,216168.57,3328.85,77503.26,0.0,0.0,0.0,0,35,6
32262,2020-06-28,1.913605368,19223.03,4586.42,3126.89,8.94,10325.42,0.0,0.0,0.0,1,35,6
32263,2020-06-28,1.240502764,515459.76,113760.06,23788.0,21229.17,90532.6,0.0,0.0,0.0,0,36,6
32264,2020-06-28,1.806411144,28375.87,1174.33,1088.3,1.43,6645.83,0.0,0.0,0.0,1,36,6
32265,2020-06-28,1.127500771,1232667.8,174029.31,389078.06,6334.13,123059.01,0.0,0.0,0.0,0,37,6
32266,2020-06-28,2.161709005,60887.74,14560.77,5973.7,26.71,33605.33,0.0,0.0,0.0,1,37,6
32267,2020-06-28,1.440274551,646511.46,75963.07,77189.91,875.83,65834.01,0.0,0.0,0.0,0,38,3
